image_id,cluster,link,host,title,clusterLabel
157588637,pipes,https://earthjustice.org/press/2015/new-report-epa-must-protect-drinking-water-and-downstream-communities-from-power-plant-pollution,earthjustice.org,New Report: EPA Must Protect Drinking Water and Downstream ...,Pipes
157588637,pipes,https://www.pigprogress.net/home/uk-farmers-take-on-large-scale-project-to-stop-water-pollution-in-agriculture/,www.pigprogress.net,UK: Farmers take on large-scale project to stop water pollution in ...,Pipes
157588637,pipes,https://iwlearn.net/resolveuid/d5b6d71331222b385a29a2f3f7051a8d,iwlearn.net,Water Quality Management and IWRM - IW:LEARN,Pipes
1173097194,experts_analysing,https://www.consumernotice.org/environmental/camp-lejeune/,www.consumernotice.org,Camp Lejeune Water Contamination | Toxic Chemicals & Diseases,Experts analysing
1173097194,experts_analysing,https://www173.rtaf.mi.th/?a=camp-lejeune-water-contamination-lawsuit-eligibility-ff-PdXLaAF0,www173.rtaf.mi.th,"Camp Lejeune Water Contamination Lawsuit: Eligibility, 50% OFF",Experts analysing
1173097194,experts_analysing,https://www.consumernotice.org/environmental/camp-lejeune/cancer/,www.consumernotice.org,Cancer from Camp Lejeune Water: Causes & VA Benefits,Experts analysing
1173097194,experts_analysing,https://www.consumernotice.org/legal/camp-lejeune-va-compensation/,www.consumernotice.org,VA Benefits for Camp Lejeune Veterans | Compensation Options,Experts analysing
1173097194,experts_analysing,https://www.consumernotice.org/environmental/camp-lejeune/neurobehavioral-effects/,www.consumernotice.org,Neurobehavioral Effects from Chemicals in Camp Lejeune Water,Experts analysing
1173097194,experts_analysing,https://shunnarah.com/camp-lejeune-water-contamination/,shunnarah.com,Camp Lejeune Lawsuit Water Contamination,Experts analysing
1173097194,experts_analysing,https://www.murrayandmurray.com/blog/2022/august/camp-lejeune-water-contamination/,www.murrayandmurray.com,Camp Lejeune Water Contamination,Experts analysing
543559998,experts_analysing,https://www.insurancejournal.com/news/southcentral/2020/09/28/584315.htm,www.insurancejournal.com,Warning for Deadly Microbes in Water Lifted for All But 1 Texas City,Experts analysing
543559998,experts_analysing,https://www.ehn.org/how-the-global-donkey-skin-trade-risks-spreading-deadly-diseases-2658642854.html,www.ehn.org,How the global donkey skin trade risks spreading deadly diseases,Experts analysing
543559998,experts_analysing,https://www.insurancejournal.com/news/southcentral/2020/09/30/584681.htm,www.insurancejournal.com,Purging Texas Water System of Brain-Eating Microbe to Take 60 Days,Experts analysing
543559998,experts_analysing,https://www.haleysdailyblog.com/7-deadly-dangers-water-pollution/,www.haleysdailyblog.com,7 Deadly Dangers of Water Pollution - Haley's Daily Blog,Experts analysing
543559998,experts_analysing,https://www.law.com/njlawjournal/2023/07/13/experts-expect-400m-accord-to-spark-more-aggressive-litigation-over-forever-chemicals-in-drinking-water/,www.law.com,Aggressive Litigation Expected Over 'Forever Chemicals' in Drinking ...,Experts analysing
543559998,experts_analysing,https://www.ehn.org/hawaiian-electrics-insurance-is-far-less-than-the-claims-made-against-it-after-wildfire-2665800246.html,www.ehn.org,Hawaiian Electric's insurance is far less than the claims made ...,Experts analysing
543559998,experts_analysing,https://www.gbu-presnenskij.ru/?q=total-dissolved-solids-tds-secondary-contaminants-water-ailments-remedies-dd-1Y9Bv4cE,www.gbu-presnenskij.ru,"Total Dissolved Solids (TDS) Secondary Contaminants Water, 48 ...",Experts analysing
607653484,experts_analysing,https://wigrum.com/practice/contamination-injury-environmental-negligence,wigrum.com,Contamination Injury | Environmental Negligence,Experts analysing
607653484,experts_analysing,https://www.liskoenv.com/,www.liskoenv.com,Lisko Environmental,Experts analysing
607653484,experts_analysing,https://www.eraqc.com/pt-crm-explained,www.eraqc.com,PT and CRM for environmental QA programs | Waters ERA,Experts analysing
607653484,experts_analysing,https://www.ocallaghanmoran.com/,www.ocallaghanmoran.com,Environmental Consultants - Environmental Management for ...,Experts analysing
607653484,experts_analysing,https://iqs.edu/en/research/research-groups/gespa-engineering-and-simulation-of-environmental-processes-group/,iqs.edu,GESPA - Engineering and Simulation of Environmental Processes ...,Experts analysing
607653484,experts_analysing,https://emaenv.com/,emaenv.com,Environmental Management Associates,Experts analysing
607653484,experts_analysing,https://qaehs.centre.uq.edu.au/article/2023/02/chemosphere-special-issue-non-target-analysis,qaehs.centre.uq.edu.au,Chemosphere special issue 'Non-target analysis' - Queensland ...,Experts analysing
104684406,oil_in_water,https://www.waters.com/waters/fr_FR/Oil-Spill-Solutions/nav.htm?locale=fr_FR&cid=10174300,www.waters.com,Oil Spill Solutions - Waters Corporation,Oil in water
104684406,oil_in_water,https://www.waters.com/waters/en_US/Oil-Spill-Solutions/nav.htm?cid=10174300&locale=en_US,www.waters.com,Oil Spill Solutions | Waters,Oil in water
104684406,oil_in_water,https://www.waters.com/waters/de_DE/Oil-Spill-Solutions/nav.htm?locale=127&cid=10174300,www.waters.com,Oil Spill Solutions - Waters Corporation,Oil in water
104684406,oil_in_water,https://damitdams.com/oil-spills-can-contained-water-inflated-cofferdams/,damitdams.com,How Oil Spills Can Be Contained with Water-Inflated Cofferdams,Oil in water
172777395,oil_in_water,https://www.signosvitalesmexico.org.mx/?w=colourful-diesel-oil-slick-on-the-nile-river-aswan-ww-BlRXv3f3,www.signosvitalesmexico.org.mx,"Colourful Diesel Oil Slick On The Nile River Aswan Egypt, 45% OFF",Oil in water
957979984,oil_in_water,https://mikulainc.com/blog/oil-tank-regulation-changes-healthier-nj/,mikulainc.com,The Law and New Jersey Oil Tanks | Mikula Contracting,Oil in water
1002940646,waste_underwater,https://capfisolutions.com/?m=how-plastic-wends-its-way-to-ocean-garbage-patches-4-qq-Zp4R8LUA,capfisolutions.com,"How Plastic Wends Its Way To Ocean Garbage Patches —, 49% OFF",Waste underwater
1002940646,waste_underwater,https://www.francoevangelisti.it/?i=the-great-pacific-garbage-patch-is-a-toxic-soup-mm-g8DjPMFx,www.francoevangelisti.it,The Great Pacific Garbage Patch Is a Toxic Soup KQED,Waste underwater
1002940646,waste_underwater,https://www.incubationnetwork.com/,www.incubationnetwork.com,The Incubation Network: Homepage,Waste underwater
1131217734,waste_underwater,https://www.labmedico.com/?m=ocean-pollution-caused-by-disposable-face-masks-the-subject-gg-gQYJo1UN,www.labmedico.com,"Ocean Pollution Caused By Disposable Face Masks The Subject, 47 ...",Waste underwater
1131217734,waste_underwater,https://www.theweathernetwork.com/en/news/nature/animals/marine-plastic-pollution-costs-up-to-2-5-trillion-dollars-per-year-study-fisheries-aquaculture,www.theweathernetwork.com,Marine plastic pollution costs up to $2.5 trillion per year,Waste underwater
1131217734,waste_underwater,https://www.pexels.com/search/ocean%20pollution/,www.pexels.com,Free Ocean Pollution Photos - Pexels,Waste underwater
1193095410,waste_underwater,https://www.news-medical.net/life-sciences/Microbial-Biodegradation-of-Waste.aspx,www.news-medical.net,Microbial Biodegradation of Waste - News-Medical,Waste underwater
1193095410,waste_underwater,https://www.celys.com.au/sustainability,www.celys.com.au,CELYS™ Biodegradable Polyester — Sustainability,Waste underwater
1193095410,waste_underwater,https://www.celys.com.au/sustainability-test,www.celys.com.au,CELYS™ Biodegradable Polyester — Sustainability,Waste underwater
1193095410,waste_underwater,https://aibn.uq.edu.au/article/2023/09/salt-water-degradable-plastics-help-save-our-oceans,aibn.uq.edu.au,Salt water-degradable plastics to help save our oceans,Waste underwater
1193095410,waste_underwater,https://www.valpak.co.uk/the-un-plastics-pollution-treaty/,www.valpak.co.uk,News and Blogs – The UN Plastics Pollution Treaty - Valpak,Waste underwater
1193095410,waste_underwater,https://www.linkedin.com/pulse/plastic-free-july-finding-solutions-marine-pollution-martin-koehring,www.linkedin.com,Plastic Free July: Finding solutions to marine plastic pollution,Waste underwater
1193095410,waste_underwater,https://www.foodnavigator.com/Article/2023/11/28/nestle-invests-7-million-into-new-hard-to-recycle-plastics-plant,www.foodnavigator.com,Nestlé invests £7 million into new hard-to-recycle plastics plant,Waste underwater
1135208857,waste_on_the_beach,https://www.1up360.com.br/beach-pollution-stock-photo-by-%C2%A9sablin-14188355-oo-x0zgznCL,www.1up360.com.br,Beach Pollution Stock Photo By ©sablin 14188355 - 1Up360,Waste on the beach
1135208857,waste_on_the_beach,https://www.mantexrs.com.br/beach-pollution-stock-photo-by-%C2%A9sablin-14188355-xx-JXMPMwC8,www.mantexrs.com.br,Beach Pollution Stock Photo By ©sablin 14188355,Waste on the beach
1135208857,waste_on_the_beach,https://www.gngadvisory.co.za/?y=plastic-bag-bottles-beach-seashore-water-pollution-concept-trash-pp-3Yva86UJ,www.gngadvisory.co.za,"Plastic Bag Bottles Beach Seashore Water Pollution Concept, 49 ...",Waste on the beach
1135208857,waste_on_the_beach,https://www.innovationnewsnetwork.com/israels-beaches-are-plagued-by-microplastic-contamination/26803/,www.innovationnewsnetwork.com,Microplastic contamination plagues Israel's beaches,Waste on the beach
1135208857,waste_on_the_beach,https://pharmacyplus.ae/wishlistl/Bottles-On-The-Beach-Left-By-Tourists-Pollution-In-1814-184632.html,pharmacyplus.ae,Plastic Water Bottles On The Beach Left By Tourists. Pollution In,Waste on the beach
154890047,waste_on_the_beach,https://kids.nationalgeographic.com/nature/kids-vs-plastic/article/pollution-1,kids.nationalgeographic.com,Plastic Pollution - National Geographic Kids,Waste on the beach
154890047,waste_on_the_beach,https://learnenglish.britishcouncil.org/skills/reading/b2-reading/plastic-ocean-film-review,learnenglish.britishcouncil.org,A Plastic Ocean: a film review | LearnEnglish - British Council,Waste on the beach
154890047,waste_on_the_beach,https://www.bbc.co.uk/news/science-environment-43115486,www.bbc.co.uk,Ocean plastic tide 'violates the law' - BBC News,Waste on the beach
154890047,waste_on_the_beach,https://www.bbc.co.uk/news/science-environment-42190678,www.bbc.co.uk,'Zero tolerance' plan eyed for plastic pollution - BBC News,Waste on the beach
154890047,waste_on_the_beach,https://www.bbc.com/news/science-environment-43115486,www.bbc.com,Ocean plastic tide 'violates the law' - BBC,Waste on the beach
1091668144,waste_on_the_beach,https://camisariaitaliana.com.br/?k=good-environment-vs-bad-environment-e-OnrPMLIb,camisariaitaliana.com.br,Good Environment Vs Bad Environment - Camisaria Italiana,Waste on the beach
1091668144,waste_on_the_beach,https://johnmenadue.com/environment-trees-good-plastics-bad-why-dont-governments-turn-it-around/,johnmenadue.com,Environment: Trees good. Plastics bad. Why don't governments turn ...,Waste on the beach
1091668144,waste_on_the_beach,https://ferrariendodontia.com.br/es/apicectomia/what-s-worse-for-the-environment-soda-or-beer-nn-x8zAkxum,ferrariendodontia.com.br,"What's Worse For The Environment, Soda Or Beer? VinePair",Waste on the beach
1091668144,waste_on_the_beach,https://hromiko.org/account/?u=plastic-bottle-dirty-on-dry-river-with-bad-environment-rr-z6wyVZC4,hromiko.org,"Plastic Bottle Dirty On Dry River With Bad Environment Of, 42% OFF",Waste on the beach
1091668144,waste_on_the_beach,https://hromiko.org/account/?u=is-plastic-bad-for-the-environment-r-8Van0qS8,hromiko.org,Is Plastic Bad For The Environment Cheap | hromiko.org,Waste on the beach
1091668144,waste_on_the_beach,https://rentxs.com/?w=hong-kong-spartan-race-under-fire-for-leaving-litter-bb-gZbxzaFV,rentxs.com,"Hong Kong Spartan Race Under Fire For Leaving Litter At, 56% OFF",Waste on the beach
1091668144,waste_on_the_beach,https://niagaraatlarge.com/2023/11/17/canada-must-quickly-appeal-federal-courts-decision-on-plastics/,niagaraatlarge.com,Canada Must Quickly Appeal Federal Court's Decision on Plastics,Waste on the beach
637482404,villages_river,https://www.investopedia.com/terms/t/third-world.asp,www.investopedia.com,"Third World Countries: Definition, Criteria, and List of Countries",Villages river
637482404,villages_river,https://www.investopedia.com/terms/s/second-world.asp,www.investopedia.com,Second World Definition - Investopedia,Villages river
637482404,villages_river,https://www.investopedia.com/terms/f/first-world.asp,www.investopedia.com,What Is a First World (aka Developed or Industrialized) Country?,Villages river
637482404,villages_river,https://www.gettyimages.co.uk/photos/philippines-third-world-country,www.gettyimages.co.uk,771 Philippines Third World Country Stock Photos and High-res ...,Villages river
637482404,villages_river,https://www.gettyimages.ie/photos/philippines-third-world-country,www.gettyimages.ie,771 Philippines Third World Country Stock Photos and High-res ...,Villages river
816704696,villages_river,https://www.downtoearth.org.in/news/environment/philippines-environmental-group-raises-concerns-over-plastic-pollution-at-inc3-92786,www.downtoearth.org.in,Philippines environmental group raises concerns over plastic ...,Villages river
816704696,villages_river,https://www.bbc.com/future/article/20190613-a-simple-online-system-that-could-end-plastic-pollution,www.bbc.com,A simple online system that could end plastic pollution - BBC,Villages river
816704696,villages_river,https://www.pcxmarkets.com/response,www.pcxmarkets.com,The positive power of plastic credits: PCX's response to recent reports,Villages river
816704696,villages_river,https://www.downtoearth.org.in/category/environment/news?page=3,www.downtoearth.org.in,"Page 3:Environmental News, Latest Articles, Issues, World Pollution",Villages river
917441678,villages_river,https://www.alamy.com/india-tamil-nadu-chennai-plastic-water-jugs-in-window-of-the-park-image8924719.html,www.alamy.com,Plastic Water jugs in Window of the Park Chennai Hotel Stock Photo,Villages river
917441678,villages_river,https://www.alamy.com/stock-photo/water-problem-chennai.html,www.alamy.com,Water problem chennai hi-res stock photography and images - Alamy,Villages river
917441678,villages_river,https://www.dreamstime.com/river-filled-plastic-waste-disposal-suurounded-buildings-trees-slums-chennai-tamil-nadu-india-image198284350,www.dreamstime.com,"Plastic waste disposal in a river in the slums of Chennai, Tamil Nadu ...",Villages river
1190507022,water_clarifiers,https://www.inogenalliance.com/blog-post/understanding-environmental-contaminants-primer-businesses,www.inogenalliance.com,Understanding Environmental Contaminants: A Primer for Businesses,Water clarifiers
1190507022,water_clarifiers,https://www.sprintenvironmental.com/,www.sprintenvironmental.com,Activated Carbon Services | Sprint Environmental Services | United ...,Water clarifiers
1190507022,water_clarifiers,https://www.sciencenews.org/article/pfas-forever-chemicals-health-risk-water,www.sciencenews.org,"Forever chemicals, or PFAS, pose troubling health risks",Water clarifiers
1190507022,water_clarifiers,https://www.eugica.vn/?k=forever-chemicals-or-pfas-pose-troubling-health-risks-11-zz-26rqNwTd,www.eugica.vn,"Forever chemicals, or PFAS, pose troubling health risks - Eugica",Water clarifiers
1190507022,water_clarifiers,https://coding-academy.bj/?w=bills-would-tackle-forever-chemicals-found-in-indiana-water-jj-2AeAp4cP,coding-academy.bj,Bills would tackle 'forever chemicals' found in Indiana water,Water clarifiers
1349322660,water_clarifiers,https://pf.linkedin.com/posts/shravan-bhat-b36b633b_three-federal-funding-pools-every-industrial-activity-7066401798986588160-9I2O,pf.linkedin.com,Shravan Bhat sur LinkedIn : Three Federal Funding Pools Every ...,Water clarifiers
1349322660,water_clarifiers,https://www.linkedin.com/posts/whitney-mann_how-cleantech-developers-can-overcome-five-activity-7160635571273404416--Q7H,www.linkedin.com,Whitney Mann on LinkedIn: How cleantech developers can ...,Water clarifiers
1349322660,water_clarifiers,https://www.grida.no/resources/16135,www.grida.no,Wastewater & Nutrient Management for #ClimateAction,Water clarifiers
1349322660,water_clarifiers,https://www.linkedin.com/posts/drbranwenmorgan_an-economic-approach-to-minimising-antimicrobial-activity-7099526757409554432-K-6m?trk=public_profile_like_view,www.linkedin.com,An economic approach to minimising antimicrobial resistance (AMR),Water clarifiers
1349322660,water_clarifiers,https://www.searates.com/cn/blog/post/exploring-the-searates-co2-api-functionalities-how-to-calculate-carbon-emissions,www.searates.com,Exploring the SeaRates CO2 API Functionalities: How to Calculate ...,Water clarifiers
1349322660,water_clarifiers,https://www.searates.com/th/blog/post/exploring-the-searates-co2-api-functionalities-how-to-calculate-carbon-emissions,www.searates.com,Exploring the SeaRates CO2 API Functionalities: How to Calculate ...,Water clarifiers
1349322660,water_clarifiers,https://www.searates.com/ar/blog/post/exploring-the-searates-co2-api-functionalities-how-to-calculate-carbon-emissions,www.searates.com,Exploring the SeaRates CO2 API Functionalities: How to Calculate ...,Water clarifiers
1479422287,water_clarifiers,https://www.gettyimages.in/photos/sewage-treatment-plant,www.gettyimages.in,7903 Sewage Treatment Plant Stock Photos and High-res Pictures,Water clarifiers
1317882487,microplastics,https://www.nbcnews.com/science/science-news/microplastics-human-body-know-dont-know-rcna23331,www.nbcnews.com,Microplastics in the human body: What we know and don't know,Microplastics
1317882487,microplastics,https://www.news-medical.net/news/20240221/Microplastics-detected-in-all-human-placenta-samples.aspx,www.news-medical.net,Microplastics detected in all human placenta samples - News-Medical,Microplastics
1317882487,microplastics,https://www.theengineer.co.uk/content/news/project-set-to-investigate-impact-of-microplastics-on-human-health/,www.theengineer.co.uk,Project set to investigate impact of microplastics on human health,Microplastics
1317882487,microplastics,https://www.independent.co.uk/climate-change/news/microplastics-human-cellsplastic-pollution-b1973033.html,www.independent.co.uk,Microplastics found to be harmful to human cells | The Independent,Microplastics
1317882487,microplastics,https://www.zonmw.nl/en/program/microplastics-health,www.zonmw.nl,Microplastics & Health - ZonMw,Microplastics
1317882487,microplastics,https://www.chemistryworld.com/news/discovery-of-microplastics-in-people-raises-difficult-questions-about-health-implications/4015516.article,www.chemistryworld.com,Discovery of microplastics in people raises concerns about health ...,Microplastics
1317882487,microplastics,https://www.architectmagazine.com/design/the-plastic-you-breathe_o,www.architectmagazine.com,The Plastic You Breathe | Architect Magazine,Microplastics
1390981309,microplastics,https://www.linkedin.com/posts/adam-root_how-new-tech-could-fix-microplastic-pollution-activity-7097488396243132418-Rk5E?trk=public_profile_like_view,www.linkedin.com,Adam Root on LinkedIn: How new tech could fix microplastic ...,Microplastics
1390981309,microplastics,https://www.iwa.wales/agenda/2024/01/microplastics-wales/,www.iwa.wales,Tackling microplastics – what more can Wales do?,Microplastics
1390981309,microplastics,https://one5c.com/microplastics-136931441/,one5c.com,What are microplastics? - one5c,Microplastics
1390981309,microplastics,https://www.channel4.com/news/how-new-tech-could-fix-microplastic-pollution-threat,www.channel4.com,How new tech could fix microplastic pollution threat – Channel 4 News,Microplastics
1390981309,microplastics,https://www.independent.co.uk/topic/microplastics,www.independent.co.uk,"microplastics - latest news, breaking stories and comment",Microplastics
1330979211,microplastics,https://ventura.surfrider.org/news/breaking-down-microplastics,ventura.surfrider.org,Breaking Down Microplastics - Surfrider Ventura County,Microplastics
1330979211,microplastics,https://www.escolaobompastor.com.br/?s=breaking-down-microplastics-vv-DxPAv5hV,www.escolaobompastor.com.br,"Breaking Down Microplastics, 40% OFF",Microplastics
1330979211,microplastics,"https://www.ntv.com.tr/galeri/saglik/mikroplastikler-ilk-kez-yasayan-insanlarin-akcigerlerinde-tespit-edildi,q--6V6l6u06m9lexqTOh-Q",www.ntv.com.tr,Mikroplastikler ilk kez yaşayan insanların akciğerlerinde tespit edildi,Microplastics
1168772163,people_cleaning,https://www.dreamstime.com/photos-images/trash-beach.html,www.dreamstime.com,"Trash Beach Stock Photos, Images & Pictures - Dreamstime",People cleaning
1168772163,people_cleaning,https://www.dreamstime.com/photos-images/hand-picking-trash-beach.html,www.dreamstime.com,1343 Hand Picking Trash Beach Stock Photos - Dreamstime.com,People cleaning
1168772163,people_cleaning,https://www.dreamstime.com/photos-images/picking-up-trash-beach.html,www.dreamstime.com,"Picking Up Trash Beach Stock Photos, Images & Pictures",People cleaning
1179252601,people_cleaning,https://www.dailysabah.com/life/environment/stay-responsible-how-to-avoid-plastic-waste-while-traveling,www.dailysabah.com,Stay responsible: How to avoid plastic waste while traveling,People cleaning
1179252601,people_cleaning,https://bfplsyd.com/breaking-the-plastic-habit/,bfplsyd.com,Breaking the plastic habit - Brookfield Place Sydney | BFPL,People cleaning
1179252601,people_cleaning,https://www.aquaread.com/blog/7-ways-to-stop-sea-pollution/,www.aquaread.com,7 Ways We Can Stop Sea Pollution Together - Aquaread,People cleaning
1179252601,people_cleaning,https://theconversation.com/the-plastic-crisis-has-deep-corporate-roots-to-protect-our-planet-they-need-to-be-exposed-185623,theconversation.com,The plastic crisis has deep corporate roots: to protect our planet ...,People cleaning
1179252601,people_cleaning,https://www.plascene.com/navigating-the-seas-of-change-ocean-bound-plastic-certification,www.plascene.com,Navigating the Seas of Change - Ocean Bound Plastic Certification,People cleaning
1179252601,people_cleaning,https://theearthlingco.com/blogs/news/how-long-does-it-take-for-plastic-to-decompose,theearthlingco.com,How Long Does It Take for Plastic to Decompose? - The Earthling Co.,People cleaning
1179252601,people_cleaning,https://theconversation.com/four-reasons-to-be-hopeful-about-the-planned-global-plastics-treaty-178444,theconversation.com,Four reasons to be hopeful about the planned global plastics treaty,People cleaning
1435005446,people_cleaning,https://www.gettyimages.ae/photos/beach-cleaning,www.gettyimages.ae,18227 Beach Cleaning Stock Photos and High-res Pictures,People cleaning
1435005446,people_cleaning,https://www.gettyimages.co.uk/photos/beach-cleaning,www.gettyimages.co.uk,18029 Beach Cleaning Stock Photos and High-res Pictures,People cleaning
1365123475,oil_platforms,https://tt.linkedin.com/company/triplefast-middle-east,tt.linkedin.com,TripleFast Middle East | LinkedIn,Oil platforms
1365123475,oil_platforms,https://www.linkedin.com/posts/triplefast-middle-east_kuwait-awards-325bn-in-oil-project-contracts-activity-7109471016929701889-0CU_,www.linkedin.com,TripleFast Middle East on LinkedIn: Kuwait awards $3.25bn in oil ...,Oil platforms
1365123475,oil_platforms,https://www.linkedin.com/posts/triplefast-middle-east_adipec-adipec2023-oilandgas-activity-7114514961489362944-S1ez?trk=public_profile_like_view,www.linkedin.com,TripleFast Middle East on LinkedIn,Oil platforms
1365123475,oil_platforms,https://ch.linkedin.com/company/triplefast-middle-east/?trk=organization-update_share-update_actor-text,ch.linkedin.com,TripleFast Middle East | LinkedIn,Oil platforms
1365123475,oil_platforms,https://www.in-situmachiningsolutions.com/on-board-precision-machining-for-the-marine-industry/,www.in-situmachiningsolutions.com,On-Board Precision Machining for the Marine Industry,Oil platforms
1365123475,oil_platforms,https://jpt.spe.org/twa/uh-researchers-develop-energy-process-apps,jpt.spe.org,UH Researchers Develop Energy Process Apps,Oil platforms
1365123475,oil_platforms,https://www.in-situmachiningsolutions.com/author/sqadmin/,www.in-situmachiningsolutions.com,"sqadmin, Author at In-Situ Machining Services",Oil platforms
856838518,oil_platforms,https://www.linkedin.com/in/zaur-aslanov-234186103,www.linkedin.com,Zaur Aslanov - Electrician Technician Officer SCV(Subsea ... - LinkedIn,Oil platforms
856838518,oil_platforms,https://www.bakerhughes.com/subsea/subsea-production-systems/installation-and-commissioning,www.bakerhughes.com,Installation and commissioning | Baker Hughes,Oil platforms
1317214769,oil_platforms,https://www.pexels.com/search/oil%20rig/,www.pexels.com,Free Oil Rig Photos - Pexels,Oil platforms
1317214769,oil_platforms,https://www173.rtaf.mi.th/?a=oil-rig-texas-hd-phone-wallpaper-peakpx-ff-69AGWqSE,www173.rtaf.mi.th,"Oil Rig, Texas, HD Phone Wallpaper Peakpx, 47% OFF",Oil platforms
1317214769,oil_platforms,https://antidotomx.com/?y=oil-platform-oil-production-offshore-platform-gas-production-oil-ee-3xOEKMSd,antidotomx.com,"Oil Platform, Oil Production, Offshore Platform, Gas, 58% OFF",Oil platforms
1317214769,oil_platforms,https://micoope.com.gt/?s=offshore-hd-wallpapers-pxfuel-aa-5wjmkZtJ,micoope.com.gt,"Offshore HD Wallpapers Pxfuel, 50% OFF | micoope.com.gt",Oil platforms
1317214769,oil_platforms,https://www173.rtaf.mi.th/?a=rig-safety-how-to-improve-your-emergency-response-ff-qXg1P4Hk,www173.rtaf.mi.th,"Rig Safety: How To Improve Your Emergency Response, 58% OFF",Oil platforms
1317214769,oil_platforms,https://www.pexels.com/search/oil%20platform/,www.pexels.com,Free Oil Platform Photos - Pexels,Oil platforms
516956192,animals_plastic,https://www.amazon.com/EARTH-Shampoo-Bar-Eco-Friendly-Biodegradable/dp/B09L5HDL5R,www.amazon.com,EARTH IS... Shampoo Bar - All Hair Types – Mild ... - Amazon.com,Animals plastic
516956192,animals_plastic,https://www.youtube.com/watch?v=WHOpqe4zFc4,www.youtube.com,Real World Science on the Learning Videos Channel - YouTube,Animals plastic
1140339034,animals_plastic,https://www.msc.org/docs/default-source/aus-files/1-4-unsustainable-fishing-practices-final-sept17c0c12143724af3847f16747a63237b.pdf?sfvrsn=50647a01_2,www.msc.org,unsustainable fishing cards - Marine Stewardship Council,Animals plastic
1140339034,animals_plastic,https://www.msc.org/docs/default-source/aus-files/1-4-sustainable-fishing-1-5-review-teacher-outline-final-septdcb8c23f65834d699568d53df1d810cb.pdf?sfvrsn=2ccf08e1_4,www.msc.org,Sustainable Fishing (1.4) & Review (1.5) - Marine Stewardship Council,Animals plastic
1140339034,animals_plastic,https://www.cls.fr/en/cls-data-partner-for-our-planet-ocean/,www.cls.fr,"CLS, Data Partner for Our Planet Ocean",Animals plastic
1140339034,animals_plastic,https://cosmosmagazine.com/australia/shocking-fishing-gear-ocean-havoc/,cosmosmagazine.com,Shocking amounts of fishing gear wreak havoc on our oceans,Animals plastic
1140339034,animals_plastic,https://maritimefairtrade.org/iuu-fishing-deadliest-catch-in-the-world/,maritimefairtrade.org,IUU fishing: Deadliest catch in the world - Maritime Fairtrade,Animals plastic
1140339034,animals_plastic,https://uk.linkedin.com/company/blue-jay-communication-ltd,uk.linkedin.com,Blue Jay Communication Ltd | LinkedIn,Animals plastic
1141586744,animals_plastic,https://www.theseacleaners.org/wp-content/themes/theseacleaners/images/manta/,www.theseacleaners.org,Index of /wp-content/themes/theseacleaners/images/manta,Animals plastic
1141586744,animals_plastic,https://picosdeaventura.com/en/2023/07/27/ghost-net-e-by-catch/,picosdeaventura.com,Bycatch and Ghost Net - Picos de Aventura,Animals plastic
1141586744,animals_plastic,https://picosdeaventura.com/en/blog-azores-wild-adventures/,picosdeaventura.com,Blog - Azores Wild Adventures - Picos de Aventura,Animals plastic
1141586744,animals_plastic,https://picosdeaventura.com/en/tag/mar/,picosdeaventura.com,Mar - Picos de Aventura,Animals plastic
