name,cluster,cluster name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language,clusterLabel
5YrM4OmV4Rw,other,,‘Bud Light of insurance’: Florida official blames insurer crisis on wokeness,no,,no,1689213603,2023-07-13 02:07:03,MSNBC,UCaXkIU1QidjPwiAYu6GcHjg,News & Politics,,en,761600,10110,,,0,5097,https://i.ytimg.com/vi/5YrM4OmV4Rw/mqdefault.jpg,EN,Other
BOx8NI2YAso,other,,Brownfield Flip - The Detroit International Riverfront,no,,no,1690902435,2023-08-01 15:08:15,Michigan EGLE,UCjvIL9Oszk-8sfVl9Wp9Dwg,Education,,,15,1,,,0,0,https://i.ytimg.com/vi/BOx8NI2YAso/mqdefault.jpg,EN,Other
vqdfa5Evd6A,other,,EGLE application to construct a marina basin on the Kalamazoo River  Allegan County - 7/10/23,no,,no,1689087824,2023-07-11 15:07:44,Michigan EGLE,UCjvIL9Oszk-8sfVl9Wp9Dwg,Education,,en,48,0,,,0,0,https://i.ytimg.com/vi/vqdfa5Evd6A/mqdefault.jpg,EN,Other
SK3oeKfosWQ,other,,Alaska DOT rescues a sheep stuck along the Seward Highway,no,,no,1690319934,2023-07-25 21:07:54,Alaska Public Media,UCYMhbOjuO5z77XH7bfTdmKw,Nonprofits & Activism,en,en,6561,6,,,0,0,https://i.ytimg.com/vi/SK3oeKfosWQ/mqdefault.jpg,EN,Other
x9S3hrB5GMc,other,,How to net a dip net with Randy Guintu,no,,no,1686873813,2023-06-16 00:06:33,Alaska Public Media,UCYMhbOjuO5z77XH7bfTdmKw,Nonprofits & Activism,en,en,187,2,,,0,0,https://i.ytimg.com/vi/x9S3hrB5GMc/mqdefault.jpg,EN,Other
eMlyqH5-vWc,other,,Iditapod is available all year round,no,,no,1687904320,2023-06-27 22:06:40,Alaska Public Media,UCYMhbOjuO5z77XH7bfTdmKw,Nonprofits & Activism,en,en,90,1,,,0,0,https://i.ytimg.com/vi/eMlyqH5-vWc/mqdefault.jpg,EN,Other
5kHcLil3G7Y,other,,What’s Reshaping Florida  California And New York?,no,,no,1646578803,2022-03-06 15:03:03,CNBC,UCvJJ_dzjViJCoLf5uKUTwoA,News & Politics,,en,2476320,21136,,,0,5305,https://i.ytimg.com/vi/5kHcLil3G7Y/mqdefault.jpg,EN,Other
572R5mkHv2U,other,,Stuart Klawans Introducing  The Miracle Of Morgan s Creek  (1944) at PFA Berkeley  July 30  2023,no,,yes,1690790692,2023-07-31 08:07:52,dibyaduti,UCGOdYLsGNftDQmQU8T5-dPw,Entertainment,,,4,0,,,0,0,https://i.ytimg.com/vi/572R5mkHv2U/mqdefault.jpg,EN,Other
AqHcPa0wfXc,other,,The Black Market for Eels is Exploding,no,,no,1687276806,2023-06-20 16:06:06,VICE News,UCZaT_X_mc0BI-djXOlfhqWQ,News & Politics,en,en-US,288791,4128,,,0,392,https://i.ytimg.com/vi/AqHcPa0wfXc/mqdefault.jpg,EN,Other
bvYaEZQCmdQ,other,,What Alaska s Fishing Industry Is Really Like 🇺🇸,no,,no,1666537231,2022-10-23 15:10:31,Peter Santenello,UC3Vuq4Q1bKFtAiKYlwRv3oA,Travel & Events,en,en,913585,16648,,,0,1165,https://i.ytimg.com/vi/bvYaEZQCmdQ/mqdefault.jpg,EN,Other
jGbKJgxGfuU,other,,Loved ones  community members come together to remember man killed by state trooper,no,,no,1690859844,2023-08-01 03:08:24,KARE 11,UC1JAwKeDUjN2orv5t7LWODQ,News & Politics,en,en,622,17,,,0,12,https://i.ytimg.com/vi/jGbKJgxGfuU/mqdefault.jpg,EN,Other
1aishekWZVw,other,,DNR considering foraging cap,no,,no,1690847926,2023-07-31 23:07:46,KARE 11,UC1JAwKeDUjN2orv5t7LWODQ,News & Politics,en,en,730,12,,,0,7,https://i.ytimg.com/vi/1aishekWZVw/mqdefault.jpg,EN,Other
UKxRG4acdJQ,other,,WeatherMinds: How much rain would eliminate Minnesota s drought?,no,,no,1690845980,2023-07-31 23:07:20,KARE 11,UC1JAwKeDUjN2orv5t7LWODQ,News & Politics,en,en,219,5,,,0,0,https://i.ytimg.com/vi/UKxRG4acdJQ/mqdefault.jpg,EN,Other
clc_7Z4_U3o,other,,Migrant crisis in big cities,no,,no,1690886365,2023-08-01 10:08:25,ABC News,UCBi2mrWuNuyYy4gbM6fU18Q,News & Politics,,,2010,63,,,0,107,https://i.ytimg.com/vi/clc_7Z4_U3o/mqdefault.jpg,EN,Other
q41hXEjM5gQ,other,,LL COOL J on bringing back the Rock The Bells Festival,no,,no,1690897161,2023-08-01 13:08:21,CBS Mornings,UC-SJ6nODDmufqBzPBwCvYvQ,News & Politics,,en,714,49,,,0,4,https://i.ytimg.com/vi/q41hXEjM5gQ/mqdefault.jpg,EN,Other
5q1Uh9xy5Wc,other,,Gilgo Beach murder suspect expected in court,no,,no,1690894451,2023-08-01 12:08:11,CBS Mornings,UC-SJ6nODDmufqBzPBwCvYvQ,News & Politics,,en,2093,34,,,0,4,https://i.ytimg.com/vi/5q1Uh9xy5Wc/mqdefault.jpg,EN,Other
V3vs5e8R04s,other,,Twin Russian strikes on Ukrainian city kill 5  injure dozens a day after drone attack on Moscow,no,,no,1690813838,2023-07-31 14:07:38,CBS Mornings,UC-SJ6nODDmufqBzPBwCvYvQ,News & Politics,,en,13144,109,,,0,69,https://i.ytimg.com/vi/V3vs5e8R04s/mqdefault.jpg,EN,Other
shnKe-bO6FA,other,,Nature: Billfish in Mexico,no,,no,1690727340,2023-07-30 14:07:00,CBS Sunday Morning,UCVT1tPkR-fUVlO652EcO3ow,News & Politics,,en,18088,352,,,0,17,https://i.ytimg.com/vi/shnKe-bO6FA/mqdefault.jpg,EN,Other
PMV4cjyukaQ,other,,Towns for sale,no,,no,1690724880,2023-07-30 13:07:00,CBS Sunday Morning,UCVT1tPkR-fUVlO652EcO3ow,News & Politics,,en,173823,2179,,,0,102,https://i.ytimg.com/vi/PMV4cjyukaQ/mqdefault.jpg,EN,Other
yiJ7c4HKfo0,other,,Online scams: 3 rules to prevent being conned,no,,no,1690724520,2023-07-30 13:07:00,CBS Sunday Morning,UCVT1tPkR-fUVlO652EcO3ow,News & Politics,,en,31393,546,,,0,54,https://i.ytimg.com/vi/yiJ7c4HKfo0/mqdefault.jpg,EN,Other
ROL4wMffx28,other,,Hunting sunken treasure in the Bahamas,no,,no,1690723560,2023-07-30 13:07:00,CBS Sunday Morning,UCVT1tPkR-fUVlO652EcO3ow,News & Politics,,en,100444,1124,,,0,92,https://i.ytimg.com/vi/ROL4wMffx28/mqdefault.jpg,EN,Other
1xbt0ACMbiA,other,,How the US outsourced border security to Mexico,no,,no,1511269200,2017-11-21 13:11:00,Vox,UCLXo7UDZvByw2ixzpQCufnA,News & Politics,en,en,3531950,57482,,,0,4225,https://i.ytimg.com/vi/1xbt0ACMbiA/mqdefault.jpg,EN,Other
pzehE5A1Oi4,other,,Iceland’s Glaciers - 360 | Into Water,no,,no,1573131607,2019-11-07 13:11:07,National Geographic,UCpVm7bg6pXKo1Pr6k5kxG9A,Entertainment,,en,497223,4829,,,0,200,https://i.ytimg.com/vi/pzehE5A1Oi4/mqdefault.jpg,EN,Other
81QA_y5aKSI,other,,WATCH LIVE: State Department holds briefing as West African nations demand end to Niger coup,no,,no,1690827049,2023-07-31 18:07:49,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,News & Politics,,en-US,4295,68,,,0,,https://i.ytimg.com/vi/81QA_y5aKSI/mqdefault.jpg,EN,Other
c54a0jePth0,other,,Deadly flooding strikes Beijing in wake of typhoon,no,,no,1690900218,2023-08-01 14:08:18,NBC News,UCeY0bbntWzzVIaj2z3QigXg,News & Politics,,en,1609,25,,,0,15,https://i.ytimg.com/vi/c54a0jePth0/mqdefault.jpg,EN,Other
iiTNRVOqT-U,other,,Why Microsoft s Activision Blizzard Deal Was Blocked by Regulators | WSJ Tech News Briefing,no,,no,1682622018,2023-04-27 19:04:18,Wall Street Journal,UCK7tptUDHh-RYDsdxO1-5QQ,News & Politics,en,en,27837,575,,,0,109,https://i.ytimg.com/vi/iiTNRVOqT-U/mqdefault.jpg,EN,Other
xI_aTOgqrH0,other,,Turning a superfund site into something useful-NIROP Northern Stacks,no,,no,1662127535,2022-09-02 14:09:35,Minnesota Pollution Control Agency,UCGU_0yj95W6DRcExC0-MBdg,Education,,en-US,120,3,,,0,,https://i.ytimg.com/vi/xI_aTOgqrH0/mqdefault.jpg,EN,Other
dug56u8NN7g,other,,Marvel Studios’ Loki Season 2 | Official Trailer | Disney+,no,,no,1690808424,2023-07-31 13:07:24,Marvel Entertainment,UCvC4D8onUfXzvjTOM-dBfEA,Entertainment,,en,9138550,423870,,,0,16956,https://i.ytimg.com/vi/dug56u8NN7g/mqdefault.jpg,EN,Other
SW5IAMcjUy4,other,,Apex Legends: Resurrection Launch Trailer | Kill Code - Part 2,no,,no,1690815611,2023-07-31 15:07:11,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Gaming,en,en,1793421,74911,,,0,2958,https://i.ytimg.com/vi/SW5IAMcjUy4/mqdefault.jpg,EN,Other
j_2UNSUB6oo,other,,San Diego Sea Lions Chase Beachgoers,no,,no,1690396884,2023-07-26 18:07:24,NowThis Earth,UCFH5dQAkGIqzcFYmM4tNtXw,Science & Technology,,en,7663,402,,,0,54,https://i.ytimg.com/vi/j_2UNSUB6oo/mqdefault.jpg,EN,Other
6tx_oQxBLw0,other,,Freaky Fish 🤣 #coralcabin #pygmy #basslet #devilfish #reefsafe #funnyfish #cutefish #reeftank #reef,no,,no,1690727711,2023-07-30 14:07:11,CORAL CABIN,UCLN2c_mTc5c2jA5w6CxgyQQ,Pets & Animals,en-GB,en-GB,20,1,,,0,0,https://i.ytimg.com/vi/6tx_oQxBLw0/mqdefault.jpg,EN,Other
MW3pKku6BK0,other,,Low Water Levels on Rhine River Impact Trade Route,no,,no,1690898413,2023-08-01 14:08:13,NowThis Earth,UCFH5dQAkGIqzcFYmM4tNtXw,Science & Technology,,en,1432,82,,,0,8,https://i.ytimg.com/vi/MW3pKku6BK0/mqdefault.jpg,EN,Other
UtNK1Ite8no,other,,Artificial Intelligence Trained to Find Shipwrecks,no,,yes,1683038669,2023-05-02 14:05:29,Michigan Engineering,UCSvOdBJgMnTYsK-cZIGZSYQ,Science & Technology,,en-US,935,25,,,0,0,https://i.ytimg.com/vi/UtNK1Ite8no/mqdefault.jpg,EN,Other
lHu402rw0dw,other,,Check your child s helmet and find the best bike lock,no,,no,1690896278,2023-08-01 13:08:38,News4JAX The Local Station,UC_YFbvKedjnVjqrZqBR4L8Q,News & Politics,,,24,0,,,0,0,https://i.ytimg.com/vi/lHu402rw0dw/mqdefault.jpg,EN,Other
H31SYmy3Cgw,other,,Family-owned business says it lost 60% of revenue during Lake Asbury construction project that c...,no,,no,1690841591,2023-07-31 22:07:11,News4JAX The Local Station,UC_YFbvKedjnVjqrZqBR4L8Q,News & Politics,,,364,8,,,0,3,https://i.ytimg.com/vi/H31SYmy3Cgw/mqdefault.jpg,EN,Other
CDY-lFHPc94,other,,St. Johns County residents in flood-prone areas could be eligible for federal grant money to ele...,no,,no,1690841682,2023-07-31 22:07:42,News4JAX The Local Station,UC_YFbvKedjnVjqrZqBR4L8Q,News & Politics,,,253,3,,,0,0,https://i.ytimg.com/vi/CDY-lFHPc94/mqdefault.jpg,EN,Other
cxAbppXcN6E,other,,Taylor Swift  baseball fans collide to make for a busy downtown Denver weekend,no,,no,1689462573,2023-07-15 23:07:33,Denver7,UC-2MJlKSq9_pYk5-bdvMhnw,News & Politics,,en-US,3195,35,,,0,4,https://i.ytimg.com/vi/cxAbppXcN6E/mqdefault.jpg,EN,Other
j5R0B6-JY_I,other,,Beachfront property  no taxes!  | Sailor wakes up to find boat stuck on West Michigan beach,no,,no,1690843703,2023-07-31 22:07:23,13 ON YOUR SIDE,UCuveMoRCsg7-W6ePw6lq7tA,News & Politics,en,en,803,16,,,0,4,https://i.ytimg.com/vi/j5R0B6-JY_I/mqdefault.jpg,EN,Other
1ScEH6gjJjw,other,,Cedar Point announces  Top Thrill 2  will open for the 2024 season,no,,no,1690897395,2023-08-01 13:08:15,13 ON YOUR SIDE,UCuveMoRCsg7-W6ePw6lq7tA,News & Politics,en,en,662,18,,,0,4,https://i.ytimg.com/vi/1ScEH6gjJjw/mqdefault.jpg,EN,Other
lTZJjE6bjgM,other,,Allendale mobile home community residents say rent increased for unwanted services,no,,no,1684273596,2023-05-16 21:05:36,13 ON YOUR SIDE,UCuveMoRCsg7-W6ePw6lq7tA,News & Politics,en,en,1199,20,,,0,6,https://i.ytimg.com/vi/lTZJjE6bjgM/mqdefault.jpg,EN,Other
VzJgbabTpCY,other,,Michigan court affirms critical benefits for thousands badly hurt in car wrecks,no,,no,1690842302,2023-07-31 22:07:02,13 ON YOUR SIDE,UCuveMoRCsg7-W6ePw6lq7tA,News & Politics,en,en,776,12,,,0,1,https://i.ytimg.com/vi/VzJgbabTpCY/mqdefault.jpg,EN,Other
zB5Z2PKIwuc,other,,Kent County Youth Fair kicks off in a new venue,no,,no,1690839948,2023-07-31 21:07:48,13 ON YOUR SIDE,UCuveMoRCsg7-W6ePw6lq7tA,News & Politics,en,en,73,0,,,0,0,https://i.ytimg.com/vi/zB5Z2PKIwuc/mqdefault.jpg,EN,Other
y-8clKG-Dis,other,,Ships clear Snug Harbor to make way for Parade of Ships,no,,no,1690821045,2023-07-31 16:07:45,13 ON YOUR SIDE,UCuveMoRCsg7-W6ePw6lq7tA,News & Politics,en,en,203,1,,,0,0,https://i.ytimg.com/vi/y-8clKG-Dis/mqdefault.jpg,EN,Other
Tr1edHFwmYw,other,,Coast Guard Festival continues in Grand Haven,no,,no,1690895407,2023-08-01 13:08:07,13 ON YOUR SIDE,UCuveMoRCsg7-W6ePw6lq7tA,News & Politics,en,en,36,0,,,0,0,https://i.ytimg.com/vi/Tr1edHFwmYw/mqdefault.jpg,EN,Other
yGyuEVo4aPs,other,,Fewer drownings in Lake Michigan this year compared to last,no,,no,1690839878,2023-07-31 21:07:38,13 ON YOUR SIDE,UCuveMoRCsg7-W6ePw6lq7tA,News & Politics,en,en,40,0,,,0,0,https://i.ytimg.com/vi/yGyuEVo4aPs/mqdefault.jpg,EN,Other
nwU8-vnnA8Q,other,,Save Time with Flossing Alternatives,no,,yes,1527678003,2018-05-30 11:05:03,Joseph R Nemeth DDS,UCKBglnzX51P42TFA03wmLWg,Howto & Style,,zxx,741938,13830,,,0,679,https://i.ytimg.com/vi/nwU8-vnnA8Q/mqdefault.jpg,EN,Other
mQFPBcmXtFk,other,,Is Flossing Obsolete? 🤔,no,,yes,1571679409,2019-10-21 17:10:49,Joseph R Nemeth DDS,UCKBglnzX51P42TFA03wmLWg,Howto & Style,,en,89454,1579,,,0,105,https://i.ytimg.com/vi/mQFPBcmXtFk/mqdefault.jpg,EN,Other
sHkI5ANKxBg,other,,State of Hawaii Department of Transportation Harbors IDDE Training Video,no,,no,1689791407,2023-07-19 18:07:07,HarborsDivision HDOT,UCqs8WIucgaobvmegYOJtnqw,Education,,en,13,0,,,0,0,https://i.ytimg.com/vi/sHkI5ANKxBg/mqdefault.jpg,EN,Other
DEt2GD-WZjU,other,,Elon Musk  Twitter & Contract Law: Could He Have Bailed?,no,,no,1667312559,2022-11-01 14:11:39,Bloomberg Law,UCJL_gIOVp2fjfsKH4kbeEwA,News & Politics,,en-US,1758,39,,,0,2,https://i.ytimg.com/vi/DEt2GD-WZjU/mqdefault.jpg,EN,Other
eujJyRXMI2w,other,,Tipping Justice s Scales: Judge Shopping Explained,no,,no,1671500394,2022-12-20 01:12:54,Bloomberg Law,UCJL_gIOVp2fjfsKH4kbeEwA,News & Politics,,en-US,1652,34,,,0,2,https://i.ytimg.com/vi/eujJyRXMI2w/mqdefault.jpg,EN,Other
SAUFEgB_r_g,other,,Escobar s hippos,no,,no,1687096829,2023-06-18 14:06:29,DW Planet A,UCb72Gn5LXaLEcsOuPKGfQOg,Education,,en,5248,252,,,0,7,https://i.ytimg.com/vi/SAUFEgB_r_g/mqdefault.jpg,EN,Other
gSCOduoelz8,other,,Why are coral reefs important to marine ecosystems? | Sea Strong Bahamas,no,,no,1680811291,2023-04-06 20:04:31,Sea Strong Bahamas,UCvqSnJ3gCFlwd3nEZH9-Hag,Nonprofits & Activism,en-US,en-US,1284,27,,,0,0,https://i.ytimg.com/vi/gSCOduoelz8/mqdefault.jpg,EN,Other
PQpUb2aLS0Y,other,,For auctioneer of collector cars  Mecum’s Harrisburg auction means coming home,no,,no,1690406336,2023-07-26 21:07:56,PennLive.com,UC5yvng1eSgffmybUM-51fTw,News & Politics,en,en-US,1125,15,,,0,4,https://i.ytimg.com/vi/PQpUb2aLS0Y/mqdefault.jpg,EN,Other
ElxrZG7YDtU,other,,A drone s eye view along the Northwest Lancaster County River Trail,no,,no,1690492756,2023-07-27 21:07:16,PennLive.com,UC5yvng1eSgffmybUM-51fTw,News & Politics,en,en-US,187,5,,,0,0,https://i.ytimg.com/vi/ElxrZG7YDtU/mqdefault.jpg,EN,Other
ZlAAlXCCRIc,other,,Take a look at where the proposed 7-story building would take place in downtown Gettysburg,no,,no,1689702512,2023-07-18 17:07:32,PennLive.com,UC5yvng1eSgffmybUM-51fTw,News & Politics,en,en-US,533,5,,,0,1,https://i.ytimg.com/vi/ZlAAlXCCRIc/mqdefault.jpg,EN,Other
DFvfApN_xik,other,,Open Eye Theatre brings theater to park near you,no,,no,1690898911,2023-08-01 14:08:31,FOX 9 Minneapolis-St. Paul,UClwddNv0Cr6SIEGkzVK886w,News & Politics,,en,48,2,,,0,3,https://i.ytimg.com/vi/DFvfApN_xik/mqdefault.jpg,EN,Other
lLSHO7U7tDg,other,,Don t Move to Minneapolis  MN | WATCH FIRST BEFORE MOVING to MPLS MN. | Minneapolis  MN Real Estate,no,,no,1670437829,2022-12-07 18:12:29,Living in Minneapolis  MN,UC_VE-f5ofUZdwaiHS0Zwv9w,People & Blogs,,en-US,22611,334,,,0,252,https://i.ytimg.com/vi/lLSHO7U7tDg/mqdefault.jpg,EN,Other
6wIIZFhuz40,other,,$3 388 - SPOUSE MONTHLY BENEFIT,no,,no,1684926006,2023-05-24 11:05:06,Veterans InfoTap,UCJwiHkc7cJgBeH7mh5DwgGA,People & Blogs,,,132922,6228,,,0,277,https://i.ytimg.com/vi/6wIIZFhuz40/mqdefault.jpg,EN,Other
9W74aeuqsiU,other,John Oliver,PFAS: Last Week Tonight with John Oliver (HBO),yes,1,no,1633329003,2021-10-04 06:10:03,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,5595997,146989,,,0,9393,https://i.ytimg.com/vi/9W74aeuqsiU/mqdefault.jpg,EN,Other
etkd57lPfPU,other,John Oliver,Trade: Last Week Tonight with John Oliver (HBO),no,,no,1534746600,2018-08-20 06:08:00,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,,14581388,157163,,,0,12068,https://i.ytimg.com/vi/etkd57lPfPU/mqdefault.jpg,EN,Other
7VG_s2PCH_c,other,John Oliver,Vaccines: Last Week Tonight with John Oliver (HBO),no,,no,1498458601,2017-06-26 06:06:01,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,,26790015,261494,,,0,47047,https://i.ytimg.com/vi/7VG_s2PCH_c/mqdefault.jpg,EN,Other
6p8zAbFKpW0,other,John Oliver,Carbon Offsets: Last Week Tonight with John Oliver (HBO),no,,no,1661149800,2022-08-22 06:08:00,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,4896931,105255,,,0,6631,https://i.ytimg.com/vi/6p8zAbFKpW0/mqdefault.jpg,EN,Other
bl-ABuxeWrE,other,John Oliver,Duck Stamps: Last Week Tonight with John Oliver (HBO),no,,yes,1632952811,2021-09-29 22:09:11,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,3048820,101706,,,0,5240,https://i.ytimg.com/vi/bl-ABuxeWrE/mqdefault.jpg,EN,Other
Gk8dUXRpoy8,other,John Oliver,Union Busting: Last Week Tonight with John Oliver (HBO),no,,no,1636962300,2021-11-15 07:11:00,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,6536613,151929,,,0,13816,https://i.ytimg.com/vi/Gk8dUXRpoy8/mqdefault.jpg,EN,Other
KWterDbJKjY,other,John Oliver,The Monarchy: Last Week Tonight with John Oliver (HBO),no,,no,1668411002,2022-11-14 07:11:02,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,9783914,191975,,,0,14170,https://i.ytimg.com/vi/KWterDbJKjY/mqdefault.jpg,EN,Other
EN9OdruH_qM,other,John Oliver,Voting Rights: Last Week Tonight with John Oliver (HBO),no,,no,1632724202,2021-09-27 06:09:02,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,3998493,106017,,,0,11534,https://i.ytimg.com/vi/EN9OdruH_qM/mqdefault.jpg,EN,Other
liptMbjF3EE,other,John Oliver,Homelessness: Last Week Tonight with John Oliver (HBO),no,,no,1635748216,2021-11-01 06:11:16,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,6575449,153981,,,0,18220,https://i.ytimg.com/vi/liptMbjF3EE/mqdefault.jpg,EN,Other
wqn3gR1WTcA,other,John Oliver,Data Brokers: Last Week Tonight with John Oliver (HBO),no,,no,1649658609,2022-04-11 06:04:09,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,8185771,192379,,,0,9609,https://i.ytimg.com/vi/wqn3gR1WTcA/mqdefault.jpg,EN,Other
qBpiXcyB7wU,other,John Oliver,The Power Grid: Last Week Tonight with John Oliver (HBO),no,,no,1636356657,2021-11-08 07:11:57,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,6216866,138958,,,0,12436,https://i.ytimg.com/vi/qBpiXcyB7wU/mqdefault.jpg,EN,Other
eJPLiT1kCSM,other,John Oliver,Museums: Last Week Tonight with John Oliver (HBO),no,,no,1664778612,2022-10-03 06:10:12,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,8968069,177164,,,0,14085,https://i.ytimg.com/vi/eJPLiT1kCSM/mqdefault.jpg,EN,Other
41vETgarh_8,other,John Oliver,Farmworkers: Last Week Tonight with John Oliver (HBO),no,,no,1681713000,2023-04-17 06:04:00,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,4116045,101507,,,0,7802,https://i.ytimg.com/vi/41vETgarh_8/mqdefault.jpg,EN,Other
o7zazuy_UfI,other,John Oliver,Cryptocurrencies II: Last Week Tonight with John Oliver (HBO),no,,no,1682317819,2023-04-24 06:04:19,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,5507665,116365,,,0,8753,https://i.ytimg.com/vi/o7zazuy_UfI/mqdefault.jpg,EN,Other
qrizmAo17Os,other,John Oliver,Homeowners Associations: Last Week Tonight with John Oliver (HBO),no,,no,1681108218,2023-04-10 06:04:18,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,5580768,124384,,,0,18758,https://i.ytimg.com/vi/qrizmAo17Os/mqdefault.jpg,EN,Other
_uSZwErdH3I,other,John Oliver,Solitary Confinement: Last Week Tonight with John Oliver (HBO),no,,no,1680503413,2023-04-03 06:04:13,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,3831333,98966,,,0,8412,https://i.ytimg.com/vi/_uSZwErdH3I/mqdefault.jpg,EN,Other
C-YRSqaPtMg,other,John Oliver,Utilities: Last Week Tonight with John Oliver (HBO),no,,no,1652682601,2022-05-16 06:05:01,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,5868683,114991,,,0,8320,https://i.ytimg.com/vi/C-YRSqaPtMg/mqdefault.jpg,EN,Other
EICp1vGlh_U,other,John Oliver,Critical Race Theory: Last Week Tonight with John Oliver (HBO),no,,no,1645428602,2022-02-21 07:02:02,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,9995835,221900,,,0,36921,https://i.ytimg.com/vi/EICp1vGlh_U/mqdefault.jpg,EN,Other
OBVNoWqYPHE,other,,Bos  bodem en biodiversiteit  de voordelen van het voedselbos.,no,,no,1607088330,2020-12-04 13:12:30,Green deal Voedselbossen,UCA72uAhOR5_99eR0bWs51fQ,People & Blogs,,en,12119,324,,,0,51,https://i.ytimg.com/vi/OBVNoWqYPHE/mqdefault.jpg,EN,Other
NmifXqRynCU,other,,The morning headlines for Tuesday  Aug. 1,no,,no,1690889094,2023-08-01 11:08:54,KARE 11,UC1JAwKeDUjN2orv5t7LWODQ,News & Politics,en,en,684,18,,,0,1,https://i.ytimg.com/vi/NmifXqRynCU/mqdefault.jpg,EN,Other
1paBDOlHgDw,other,,Jewish school attack averted  police say,no,,no,1690885936,2023-08-01 10:08:16,ABC News,UCBi2mrWuNuyYy4gbM6fU18Q,News & Politics,,,1971,24,,,0,21,https://i.ytimg.com/vi/1paBDOlHgDw/mqdefault.jpg,EN,Other
mFOUGiHNog0,other,,School security keeps armed suspect out of Jewish school,no,,no,1690894357,2023-08-01 12:08:37,CBS Mornings,UC-SJ6nODDmufqBzPBwCvYvQ,News & Politics,,en,3367,88,,,0,15,https://i.ytimg.com/vi/mFOUGiHNog0/mqdefault.jpg,EN,Other
hB9mPGhk31c,other,,Exclusive discounts from CBS Mornings Deals,no,,no,1690896840,2023-08-01 13:08:00,CBS Mornings,UC-SJ6nODDmufqBzPBwCvYvQ,News & Politics,,en,298,11,,,0,1,https://i.ytimg.com/vi/hB9mPGhk31c/mqdefault.jpg,EN,Other
1BGGU3KeprU,other,,Original Bavarian pretzels made at home,no,,no,1617720900,2021-04-06 14:04:00,Mike Schilli,UC4UlBOISsNy4HcQFWSrnV5Q,People & Blogs,,,14006,302,,,0,28,https://i.ytimg.com/vi/1BGGU3KeprU/mqdefault.jpg,EN,Other
m4reqXABLSU,other,,How modern breakfast cereal was invented,no,,no,1615831224,2021-03-15 18:03:24,Adam Ragusea,UC9_p50tH3WmMslWRWKnM7dQ,Howto & Style,en,en-US,1069532,29909,,,0,1701,https://i.ytimg.com/vi/m4reqXABLSU/mqdefault.jpg,EN,Other
5qryVMLaDkk,other,,Istanbul Cuisine,no,,no,1690696157,2023-07-30 05:07:17,A & A,UCLkG4GGXA8Ol-cnUtbFnOOA,Entertainment,,,13,2,,,0,0,https://i.ytimg.com/vi/5qryVMLaDkk/mqdefault.jpg,EN,Other
uAWI8nYHWIU,other,,Cereal offenders: Potentially harmful ingredients in  healthy  breakfast food,no,,yes,1642532898,2022-01-18 19:01:18,Environmental Working Group (EWG),UC0HuASskjV3jhgj2ONLc8VA,Howto & Style,,en,2373,42,,,0,1,https://i.ytimg.com/vi/uAWI8nYHWIU/mqdefault.jpg,EN,Other
4qHu-V4t5R8,other,,EWG  with you from breakfast to bedtime.,no,,yes,1683292938,2023-05-05 13:05:18,Environmental Working Group (EWG),UC0HuASskjV3jhgj2ONLc8VA,Nonprofits & Activism,,en,151,11,,,0,0,https://i.ytimg.com/vi/4qHu-V4t5R8/mqdefault.jpg,EN,Other
