query,cluster,text,videosNumber,ids
plogging,10,gopro,54,7180075962829245702|7216719459879357722|7215302589288697093|7214896444728184070|7214129049881283846|7211201955799092485|7226699387441925402|7226073734828903706|7220118071204171034|7217903886827261211|7245731521821248794|7244226910400662810|7240933518971358491|7261336065389169947|7260820692378209563|7273553503073652001|7272837564531215649|7271968600624205089|7271315012503768352|7270960596621790497|7270514375100747040|7269860104147684640|7263403666411883809|7283088383482645792|7281660765294120224|7281000293888806176|7280560732494646561|7279148126638755104|7278768248831757601|7278418534139432225|7278040668621065505|7276815521071287584|7276511060427869473|7276058937487658272|7274997231437106465|7274669786494225697|7273776494642466080|7296235097232133409|7294664422629461281|7293622026831482144|7289022622984178977|7287678429925788960|7286558607963901217|7285651985834036513|7285464765177056545|7305860619826105632|7304244019603737888|7299762918722243872|7297616564075908385|7296955677514272033|7318732614624496929|7318128408444128545|7317681409856982304|7312561552450653472
plogging,11,trashtag,14,7126281883067092230|7125916021550058757|7124675407550500102|7137166157194300678|7136265532298382598|7134752055050112261|7133708229699489030|7126966015631625478|7146547905388711174|7143706700271357189|7142927190307458309|7138385173049052421|7168521878821162246|7305081001321975072
plogging,11,pickuptrashhavefun,3,7234609161881849115|7232391253571276059|7228696143906049307
plogging,12,kangoojumps,3,7248609327831928091|7248609327831928091|7248609327831928091
plogging,12,dynamiteworkouts,3,7248609327831928091|7248609327831928091|7248609327831928091
plogging,12,dailyaction,28,7126281883067092230|7125916021550058757|7122884125190556934|7122417247699668230|7137166157194300678|7136265532298382598|7134752055050112261|7133708229699489030|7128824196695723270|7126966015631625478|7146547905388711174|7143706700271357189|7142927190307458309|7138385173049052421|7150347712653692166|7164472365315853574|7162131130362219781|7178812460391025926|7173412877167086854|7172503655818480902|7192649103161986309|7189112764856667398|7187880955682540805|7202344315610221830|7198139802603064581|7197797103605665029|7195147461160127750|7208648946514676998
plogging,12,actioncamera,52,7180075962829245702|7216719459879357722|7215302589288697093|7214896444728184070|7211201955799092485|7226699387441925402|7226073734828903706|7220118071204171034|7217903886827261211|7245731521821248794|7244226910400662810|7240933518971358491|7261336065389169947|7260820692378209563|7273553503073652001|7272837564531215649|7271968600624205089|7271315012503768352|7270960596621790497|7270514375100747040|7269860104147684640|7263403666411883809|7283088383482645792|7281660765294120224|7281000293888806176|7280560732494646561|7279148126638755104|7278768248831757601|7278418534139432225|7278040668621065505|7276815521071287584|7276511060427869473|7276058937487658272|7274997231437106465|7274669786494225697|7273776494642466080|7296235097232133409|7294664422629461281|7293622026831482144|7289022622984178977|7287678429925788960|7286558607963901217|7285651985834036513|7285464765177056545|7305860619826105632|7304244019603737888|7297616564075908385|7296955677514272033|7318732614624496929|7318128408444128545|7317681409856982304|7312561552450653472
plogging,12,tipsntricks,5,7216719459879357722|7215302589288697093|7226073734828903706|7220118071204171034|7217903886827261211
plogging,12,teamroadid,25,7247830624159960346|7261336065389169947|7271968600624205089|7271315012503768352|7270960596621790497|7270514375100747040|7269860104147684640|7263403666411883809|7281660765294120224|7281000293888806176|7280560732494646561|7276815521071287584|7276511060427869473|7274997231437106465|7274669786494225697|7293622026831482144|7287678429925788960|7286558607963901217|7285651985834036513|7285464765177056545|7305860619826105632|7304244019603737888|7318732614624496929|7318128408444128545|7317681409856982304
plogging,13,plogx,4,7228696143906049307|7261336065389169947|7260820692378209563|7312561552450653472
plogging,14,foryou,4,7096107700290866437|7168521878821162246|7187106019208596741|7187066188185259269
plogging,14,foryoupage,4,7168521878821162246|7301699653563600160|7187106019208596741|7187066188185259269
plogging,16,moreeverything,52,7180075962829245702|7216719459879357722|7215302589288697093|7214896444728184070|7211201955799092485|7226699387441925402|7226073734828903706|7220118071204171034|7217903886827261211|7245731521821248794|7244226910400662810|7240933518971358491|7261336065389169947|7260820692378209563|7273553503073652001|7272837564531215649|7271968600624205089|7271315012503768352|7270960596621790497|7270514375100747040|7269860104147684640|7263403666411883809|7283088383482645792|7281660765294120224|7281000293888806176|7280560732494646561|7279148126638755104|7278768248831757601|7278418534139432225|7278040668621065505|7276815521071287584|7276511060427869473|7276058937487658272|7274997231437106465|7274669786494225697|7273776494642466080|7296235097232133409|7294664422629461281|7293622026831482144|7289022622984178977|7287678429925788960|7286558607963901217|7285651985834036513|7285464765177056545|7305860619826105632|7304244019603737888|7297616564075908385|7296955677514272033|7318732614624496929|7318128408444128545|7317681409856982304|7312561552450653472
plogging,17,fyp,6,7287944917551189281|7096107700290866437|7141354271248878853|7168521878821162246|7212622448389377285|7287944917551189281
plogging,18,ploggen,19,7096492602446335238|7248609327831928091|7242215061702364443|7287944917551189281|7248609327831928091|7078312433072311558|7096492602446335238|7092864690887412997|7145768647997295878|7187106019208596741|7187066188185259269|7197045344155307270|7248609327831928091|7242215061702364443|7278746720098471200|7287944917551189281|7301846025596079393|7300635821097372961|7298362559743200545
plogging,18,kangooplogging,3,7248609327831928091|7248609327831928091|7248609327831928091
plogging,18,plogging,136,7058994977476463878|7080115756414946566|7079008641117916422|7083214745402166534|7098802215023922438|7096107700290866437|7126281883067092230|7125916021550058757|7124675407550500102|7123861533284732166|7122884125190556934|7122417247699668230|7137166157194300678|7136265532298382598|7135325448455654662|7134752055050112261|7133708229699489030|7128824196695723270|7126966015631625478|7146547905388711174|7143706700271357189|7142927190307458309|7141354271248878853|7138385173049052421|7150347712653692166|7168521878821162246|7164472365315853574|7162131130362219781|7180075962829245702|7178812460391025926|7173412877167086854|7172503655818480902|7192649103161986309|7189112764856667398|7187880955682540805|7202344315610221830|7199750031912504582|7198139802603064581|7197797103605665029|7195147461160127750|7216719459879357722|7216357174216379675|7215695851241442587|7215302589288697093|7215225257202928902|7214896444728184070|7214129049881283846|7213337113901780230|7212622448389377285|7212203876999613701|7211201955799092485|7210884551294373126|7210519929123015941|7210149039277477125|7208648946514676998|7226699387441925402|7226448807133728027|7226073734828903706|7225326977438289178|7224426928965422363|7224140489052720411|7222942026940058886|7221899653468441862|7221224100583247110|7220118071204171034|7219249587746376987|7218838898112220422|7217903886827261211|7238700971545627931|7235863421592358170|7234609161881849115|7232391253571276059|7231944850277551387|7229274794405989659|7228696143906049307|7247830624159960346|7245731521821248794|7245187889930325275|7244226910400662810|7242058685952822555|7240933518971358491|7261336065389169947|7260820692378209563|7259757182680337690|7273553503073652001|7272837564531215649|7271968600624205089|7271315012503768352|7270960596621790497|7270514375100747040|7269860104147684640|7263403666411883809|7283088383482645792|7281660765294120224|7281000293888806176|7280560732494646561|7279148126638755104|7278768248831757601|7278418534139432225|7278040668621065505|7276815521071287584|7276511060427869473|7276058937487658272|7274997231437106465|7274669786494225697|7273776494642466080|7296235097232133409|7294664422629461281|7293622026831482144|7290815578665766176|7289022622984178977|7287678429925788960|7286558607963901217|7285651985834036513|7285464765177056545|7305860619826105632|7305081001321975072|7304765020871642400|7304676981478575393|7304244019603737888|7301699653563600160|7299762918722243872|7298293250866072865|7297616564075908385|7296955677514272033|7318732614624496929|7318128408444128545|7317681409856982304|7316553789337586977|7314775328277237024|7314406343740378401|7313517417718762785|7312561552450653472|7308050055733218593|7078312433072311558|7197045344155307270
plogging,18,plogga,103,7137166157194300678|7136265532298382598|7134752055050112261|7133708229699489030|7128824196695723270|7126966015631625478|7146547905388711174|7143706700271357189|7142927190307458309|7138385173049052421|7150347712653692166|7164472365315853574|7162131130362219781|7180075962829245702|7178812460391025926|7173412877167086854|7172503655818480902|7192649103161986309|7189112764856667398|7187880955682540805|7202344315610221830|7199750031912504582|7198139802603064581|7197797103605665029|7195147461160127750|7216719459879357722|7216357174216379675|7215695851241442587|7215302589288697093|7214896444728184070|7214129049881283846|7213337113901780230|7211201955799092485|7210884551294373126|7210519929123015941|7210149039277477125|7208648946514676998|7226699387441925402|7226073734828903706|7224426928965422363|7224140489052720411|7222942026940058886|7220118071204171034|7219249587746376987|7217903886827261211|7238700971545627931|7235863421592358170|7234609161881849115|7232391253571276059|7228696143906049307|7247830624159960346|7245731521821248794|7244226910400662810|7242058685952822555|7240933518971358491|7261336065389169947|7260820692378209563|7259757182680337690|7273553503073652001|7272837564531215649|7271968600624205089|7271315012503768352|7270960596621790497|7270514375100747040|7269860104147684640|7263403666411883809|7283088383482645792|7281660765294120224|7281000293888806176|7280560732494646561|7279148126638755104|7278768248831757601|7278418534139432225|7278040668621065505|7276815521071287584|7276511060427869473|7276058937487658272|7274997231437106465|7274669786494225697|7273776494642466080|7296235097232133409|7294664422629461281|7293622026831482144|7289022622984178977|7287678429925788960|7286558607963901217|7285651985834036513|7285464765177056545|7305860619826105632|7305081001321975072|7304765020871642400|7304244019603737888|7299762918722243872|7297616564075908385|7296955677514272033|7318732614624496929|7318128408444128545|7317681409856982304|7316553789337586977|7314406343740378401|7313517417718762785|7312561552450653472|7308050055733218593
plogging,18,plogger,79,7180075962829245702|7187880955682540805|7216719459879357722|7216357174216379675|7215695851241442587|7215302589288697093|7214896444728184070|7213337113901780230|7211201955799092485|7226699387441925402|7226448807133728027|7226073734828903706|7224426928965422363|7224140489052720411|7222942026940058886|7221899653468441862|7220118071204171034|7219249587746376987|7217903886827261211|7238700971545627931|7234609161881849115|7232391253571276059|7229274794405989659|7228696143906049307|7247830624159960346|7245731521821248794|7244226910400662810|7242058685952822555|7240933518971358491|7261336065389169947|7260820692378209563|7259757182680337690|7273553503073652001|7272837564531215649|7271968600624205089|7271315012503768352|7270960596621790497|7270514375100747040|7269860104147684640|7263403666411883809|7283088383482645792|7281660765294120224|7281000293888806176|7280560732494646561|7279148126638755104|7278768248831757601|7278418534139432225|7278040668621065505|7276815521071287584|7276511060427869473|7276058937487658272|7274997231437106465|7274669786494225697|7273776494642466080|7296235097232133409|7294664422629461281|7293622026831482144|7289022622984178977|7287678429925788960|7286558607963901217|7285651985834036513|7285464765177056545|7305860619826105632|7305081001321975072|7304765020871642400|7304244019603737888|7299762918722243872|7297616564075908385|7296955677514272033|7318732614624496929|7318128408444128545|7317681409856982304|7316553789337586977|7314775328277237024|7314406343740378401|7313517417718762785|7312561552450653472|7308050055733218593|7197045344155307270
